M,gamma,Q,index,xi,comparison_kind,theta_deg,beta_closed_deg,beta_numeric_deg,beta_abs_error_deg,theta_back_error_deg,original_ratio_rel_residual,raw_radical_rel_residual,cubic_rel_residual,u,u_minus_u_cj,R,D,D_minus_R2,real_root_count,accepted_root_count
5.0,1.3,5.0,2,0.1,same-theta Brent root,13.479491936557277,32.98969148032057,32.98969148032033,2.353610464283002e-13,5.756803973448965e-13,3.187454817929256e-14,3.187454817929256e-14,4.7882328912566045e-15,7.411683217925595,0.24349619899871566,1.3306944368231406,1.7707476841928482,7.929212841872868e-13,3,2
5.0,1.3,5.0,3,0.15000000000000002,same-theta Brent root,14.85341916685868,33.644726953909576,33.64472695390951,6.361109362927034e-14,1.176805232141501e-13,6.81140304378822e-15,6.81140304378822e-15,1.3724575784405025e-15,7.674051976669925,0.5058649577430456,1.952296888767071,3.811463141889817,2.313704783318826e-13,3,2
5.0,1.3,5.0,4,0.2,same-theta Brent root,16.227346397160076,34.46554238517939,34.465542385179184,2.0355549961366507e-13,3.0851380410196113e-13,1.8121706781751635e-14,1.8121706781751635e-14,3.956413215651872e-15,8.006367520007185,0.8381805010803056,2.5678493972410283,6.59385052691195,8.375522497772181e-13,3,2
5.0,1.3,5.0,5,0.25,same-theta Brent root,17.60127362746148,35.42214563481539,35.422145634815514,1.2722218725854067e-13,1.8129161684342046e-13,1.063807392727475e-14,1.063807392727475e-14,2.2961824695484285e-15,8.3982935160541,1.2301064971272204,3.1873482798066153,10.159189056785593,-5.968558980384842e-13,3,2
5.0,1.3,5.0,6,0.30000000000000004,same-theta Brent root,18.975200857762882,36.49376497646786,36.49376497646776,9.54166404439055e-14,1.176805232141501e-13,7.200398213880083e-15,7.200398213880083e-15,1.6726252747340493e-15,8.842752110061827,1.674565091134948,3.817610942261357,14.574153306474152,5.044853423896711e-13,3,2
5.0,1.3,5.0,7,0.35000000000000003,same-theta Brent root,20.349128088064283,37.66597412552647,37.66597412552643,3.81666561775622e-14,3.498610149609868e-14,2.3317901384832046e-15,2.3317901384832046e-15,6.368390029657339e-16,9.334768067943584,2.1665810490167043,4.463438369474355,19.922282078096075,1.8474111129762605e-13,3,2
5.0,1.3,5.0,8,0.4,same-theta Brent root,21.723055318365684,38.92896238651469,38.92896238651466,2.5444437451708134e-14,2.2263882770244617e-14,1.5322741325322104e-15,1.5322741325322104e-15,5.217702255121967e-16,9.870793216812032,2.702606197885153,5.128336871515323,26.299839067743704,1.3500311979441904e-13,3,2
5.0,1.3,5.0,9,0.45,same-theta Brent root,23.096982548667082,40.27650844387099,40.2765084438709,8.905553108097847e-14,8.905553108097847e-14,5.508917116918836e-15,5.508917116918836e-15,1.4833631930119107e-15,10.448313671507675,3.2801266525807957,5.814997603832747,33.814197132581164,5.684341886080801e-13,3,2
5.0,1.3,5.0,10,0.5,same-theta Brent root,24.470909778968487,41.70542537505541,41.7054253750553,1.1449996853268662e-13,4.4527765540489235e-14,2.782637396618417e-15,2.782637396618417e-15,7.717776541064645e-16,11.065637222606377,3.8974502036794973,6.525645955074268,42.584055130977454,3.055333763768431e-13,3,2
5.0,1.3,5.0,11,0.55,same-theta Brent root,25.844837009269888,43.21536802538712,43.21536802538712,6.3611093629270335e-15,6.3611093629270335e-15,5.914139843328108e-16,5.914139843328108e-16,6.882180358710405e-17,11.72181095265716,4.553623933730281,7.262331876117839,52.74146427887719,-6.394884621840902e-14,3,2
5.0,1.3,5.0,12,0.6000000000000001,same-theta Brent root,27.21876423957129,44.80898383173155,44.80898383173154,1.90833280887811e-14,2.5444437451708134e-14,1.5590504333066887e-15,1.5590504333066887e-15,4.235370625143811e-16,12.41665409105511,5.24846707212823,8.027216904284803,64.43621122843592,2.2737367544323206e-13,3,2
5.0,1.3,5.0,13,0.65,same-theta Brent root,28.592691469872687,46.49248239351664,46.492482393516575,6.997220299219736e-14,2.5444437451708134e-14,1.4976567705591635e-15,1.4976567705591635e-15,3.807212321653193e-16,13.150923751290172,5.982736732363293,8.822918518035655,77.84389117589669,2.1316282072803006e-13,3,2
5.0,1.3,5.0,14,0.7000000000000001,same-theta Brent root,29.96661870017409,48.27684710229996,48.276847102299946,1.2722218725854067e-14,6.3611093629270335e-15,2.6207991260985083e-16,2.6207991260985083e-16,2.8937689459967217e-16,13.926678506329262,6.758491487402383,9.653004341978052,93.18049282624729,1.5631940186722204e-13,3,2
5.0,1.3,5.0,15,0.75,same-theta Brent root,31.340545930475493,50.180222771893256,50.180222771893256,0.0,6.3611093629270335e-15,2.526665904111744e-16,2.526665904111744e-16,1.518975409033614e-16,14.74800110397821,7.57981408505133,10.522817224563163,110.72968234156325,7.105427357601002e-14,3,2
5.0,1.3,5.0,16,0.8,same-theta Brent root,32.71447316077689,52.23280525214818,52.23280525214817,1.90833280887811e-14,1.2722218725854067e-14,6.098164751518929e-16,6.098164751518929e-16,1.889167932165651e-16,15.622485839546746,8.454298820619867,11.441055205275026,130.89774421015082,5.684341886080802e-14,3,2
5.0,1.3,5.0,17,0.8500000000000001,same-theta Brent root,34.088400391078295,54.4879899115362,54.48798991153619,6.3611093629270335e-15,6.3611093629270335e-15,2.3570756914704137e-16,2.3570756914704137e-16,1.9255893071088605e-18,16.56464668744899,9.396459668522112,12.423291782072216,154.338178702503,-5.684341886080802e-14,3,2
5.0,1.3,5.0,18,0.9,same-theta Brent root,35.46232762137969,57.053093905781175,57.053093905781175,0.0,6.3611093629270335e-15,3.4169538769135646e-16,3.4169538769135646e-16,8.752064091719837e-17,17.60536302472595,10.43717600579907,13.501638096263253,182.2942312824672,0.0,3,2
5.0,1.3,5.0,19,0.9500000000000001,same-theta Brent root,36.8362548516811,60.21045030105914,60.210450301059176,3.81666561775622e-14,6.3611093629270335e-15,4.395078230365202e-16,4.395078230365202e-16,5.261839457924821e-17,18.829354523880035,11.661167504953156,14.762976074389343,217.94546257299203,-1.4210854715202004e-13,3,2
5.0,1.3,5.0,20,1.0,detachment endpoint,38.210182081982495,66.9763863265097,66.97638602084741,3.056622841634044e-07,6.3611093629270335e-15,4.144207382690242e-16,4.144207382690242e-16,3.9333022700088973e-17,21.175815029763992,14.007628010837113,17.16591977065771,294.6688015726571,-1.1368683772161603e-13,2,1
5.0,1.3,10.0,0,0.0,CJ endpoint,14.04996574336338,45.08161653647549,45.08161653647549,0.0,0.0,0.0,0.0,1.422252215937258e-16,12.535611883965009,0.0,0.0,0.0,0.0,1,1
5.0,1.3,10.0,1,0.05,same-theta Brent root,14.897487945946288,45.14086700724832,45.14086700724827,5.088887490341627e-14,4.325554366790383e-13,1.7262307862446546e-14,1.7262307862446546e-14,9.646414774418317e-16,12.561464579408007,0.02585269544299784,0.568054027324024,0.32268537795940233,3.593236819199319e-13,3,2
5.0,1.3,10.0,2,0.1,same-theta Brent root,15.745010148529191,45.30969018789303,45.309690187893054,1.90833280887811e-14,2.2263882770244617e-14,7.476214581166755e-16,7.476214581166755e-16,1.192793418603801e-16,12.635125204149254,0.0995133201842453,1.1177767266519822,1.2494248106448254,5.10702591327572e-15,3,2
5.0,1.3,10.0,3,0.15000000000000002,same-theta Brent root,16.5925323511121,45.57663639444718,45.576636394447185,6.3611093629270335e-15,1.1131941385122308e-13,4.701434071087237e-15,4.701434071087237e-15,6.277307677166481e-16,12.751588102341985,0.21597621837697645,1.654330911209378,2.7368107637830974,2.4646951146678475e-13,3,2
5.0,1.3,10.0,4,0.2,same-theta Brent root,17.440054553695003,45.93249808790255,45.93249808790258,2.5444437451708134e-14,6.997220299219736e-14,2.9165478490996076e-15,2.9165478490996076e-15,5.551661739841036e-16,12.906807201709997,0.3711953177449878,2.182048380748043,4.76133513592535,1.9451107391432743e-13,3,2
5.0,1.3,10.0,5,0.25,same-theta Brent root,18.28757675627791,46.36996284069027,46.36996284069024,2.5444437451708134e-14,1.2722218725854067e-13,5.421065822488553e-15,5.421065822488553e-15,1.157565628954884e-15,13.097531252987903,0.5619193690228936,2.704612847438911,7.3149306545320485,4.3431924723336124e-13,3,2
5.0,1.3,10.0,6,0.30000000000000004,same-theta Brent root,19.13509895886082,46.88335787666186,46.88335787666185,1.2722218725854067e-14,6.043053894780682e-14,2.625046203693492e-15,2.625046203693492e-15,5.680160806199323e-16,13.32117808408464,0.7855662001196304,3.225213246769366,10.402000487136803,2.078337502098293e-13,3,2
5.0,1.3,10.0,7,0.35000000000000003,same-theta Brent root,19.982621161443728,47.468474562418564,47.468474562418535,2.5444437451708134e-14,4.770832022195275e-14,1.907478875433697e-15,1.907478875433697e-15,4.1088780085090374e-16,13.575742904449905,1.0401310204848961,3.7466754901522368,14.037577228507729,2.255973186038318e-13,3,2
5.0,1.3,10.0,8,0.4,same-theta Brent root,20.830143364026632,48.122467191868985,48.12246719186898,6.3611093629270335e-15,9.54166404439055e-15,4.108600376245311e-16,4.108600376245311e-16,1.603219270133991e-16,13.859737352916445,1.3241254689514363,4.271580751498638,18.246402116573705,3.907985046680551e-14,3,2
5.0,1.3,10.0,9,0.45,same-theta Brent root,21.677665566609537,48.843827452338665,48.84382745233857,9.54166404439055e-14,3.498610149609868e-14,1.593625004088765e-15,1.593625004088765e-15,5.311565722111673e-16,14.172158281660838,1.6365463976958292,4.8023788696007585,23.062842807188048,1.8829382497642655e-13,3,2
5.0,1.3,10.0,10,0.5,same-theta Brent root,22.525187769192442,49.632445431998065,49.63244543199806,6.3611093629270335e-15,6.3611093629270335e-15,1.9324510636750744e-16,1.9324510636750744e-16,9.979746881777257e-18,14.512488440040796,1.976876556075787,5.341507027504505,28.531697324879985,-3.197442310920451e-14,3,2
5.0,1.3,10.0,11,0.55,same-theta Brent root,23.37270997177535,50.489782617167805,50.4897826171678,6.3611093629270335e-15,3.1805546814635168e-15,1.8753782535750723e-16,1.8753782535750723e-16,2.6360007388725955e-16,14.880736025538326,2.345124141573317,5.891527504779917,34.71009633957834,6.394884621840902e-14,3,2
5.0,1.3,10.0,12,0.6000000000000001,same-theta Brent root,24.22023217435826,51.41920761439625,51.41920761439626,6.3611093629270335e-15,9.54166404439055e-15,5.461831564914609e-16,5.461831564914609e-16,2.8358572451097944e-17,15.277528229142744,2.741916345177735,6.455305895867516,41.67097420922187,-4.973799150320701e-14,3,2
5.0,1.3,10.0,13,0.65,same-theta Brent root,25.067754376941163,52.42659372609526,52.426593726095255,6.3611093629270335e-15,6.3611093629270335e-15,3.5358359991196915e-16,3.5358359991196915e-16,1.1052871995858026e-16,15.704289327303039,3.16867744333803,7.036267000365781,49.509053300436534,7.105427357601002e-14,3,2
5.0,1.3,10.0,14,0.7000000000000001,same-theta Brent root,25.91527657952407,53.521379086894086,53.52137908689411,1.90833280887811e-14,6.3611093629270335e-15,1.717030005310627e-16,1.717030005310627e-16,3.2219063948689267e-18,16.163566070845484,3.6279541868804746,7.638799996510617,58.351265386690415,-1.8474111129762605e-13,3,2
5.0,1.3,10.0,15,0.75,same-theta Brent root,26.762798782106973,54.71852568696939,54.71852568696936,3.81666561775622e-14,3.1805546814635168e-15,0.0,0.0,4.2640869347797523e-17,16.659637684255554,4.1240258002905446,8.26896552362074,68.37579083082844,2.842170943040401e-14,3,2
5.0,1.3,10.0,16,0.8,same-theta Brent root,27.61032098468988,56.04243114344243,56.04243114344241,1.90833280887811e-14,9.54166404439055e-15,3.238396069332963e-16,3.238396069332963e-16,7.200992808351984e-17,17.199743230345913,4.664131346380904,8.935871029348982,79.8497910531585,5.684341886080802e-14,3,2
5.0,1.3,10.0,17,0.8500000000000001,same-theta Brent root,28.45784318727279,57.535753488787385,57.53575348878736,2.5444437451708134e-14,1.2722218725854067e-14,4.71328938601285e-16,4.71328938601285e-16,8.33995808947041e-17,17.79686292017215,5.26125103620714,9.65474283003693,93.21405911414968,1.5631940186722204e-13,3,2
5.0,1.3,10.0,18,0.9,same-theta Brent root,29.30536538985569,59.283606552996055,59.28360655299607,1.2722218725854067e-14,0.0,0.0,0.0,1.3147284603254704e-16,18.477367040890897,5.941755156925888,10.455333608418787,109.31400086333139,-2.842170943040401e-14,3,2
5.0,1.3,10.0,19,0.9500000000000001,same-theta Brent root,30.1528875924386,61.50861957560226,61.50861957560227,1.2722218725854067e-14,1.2722218725854067e-14,4.406173558179728e-16,4.406173558179728e-16,2.904414719139196e-17,19.31114186894991,6.775529984984901,11.415021605045249,130.30271824364976,-5.684341886080802e-14,3,2
5.0,1.3,10.0,20,1.0,detachment endpoint,31.000409795021504,66.57095468414758,66.57095413300287,5.511447079767761e-07,0.0,1.3762528515243245e-16,1.3762528515243245e-16,2.86385542647835e-17,21.047595909560332,8.511984025595323,13.35955747559931,178.4777759438412,-1.9895196601282805e-13,2,1
5.0,1.4,2.0,0,0.0,CJ endpoint,7.558918142626177,25.168758418667387,25.168758418667387,0.0,0.0,0.0,5.749611513521039e-09,6.21648107416645e-17,4.521701453968774,0.0,8.881784197001252e-16,-3.552713678800501e-15,-3.552713678800502e-15,1,1
5.0,1.4,2.0,1,0.05,same-theta Brent root,9.08213480442894,25.434922018069663,25.434922018070367,7.029025846034372e-13,2.1961730075505584e-12,1.4179014626944303e-13,1.4179014626944303e-13,1.8337739918886722e-14,4.6114478816160425,0.08974642764726859,0.627704580695581,0.3940130406250013,-1.213862343973915e-12,3,2
5.0,1.4,2.0,2,0.1,same-theta Brent root,10.605351466231703,26.091539470455,26.091539470454855,1.4312496066585825e-13,2.7034714792439894e-13,1.8341466746672686e-14,1.8341466746672686e-14,3.556071627867728e-15,4.835745225326075,0.31404377135730144,1.2038202113640324,1.4491831012888365,2.928768338961163e-13,3,2
5.0,1.4,2.0,3,0.15000000000000002,same-theta Brent root,12.128568128034468,27.007109442172435,27.00710944217245,1.5902773407317584e-14,1.90833280887811e-14,1.2731808912167445e-15,1.2731808912167445e-15,2.8276847192763535e-16,5.155194207475991,0.633492753507217,1.7679586101068052,3.1256776470507415,-4.4853010194856324e-14,3,2
5.0,1.4,2.0,4,0.2,same-theta Brent root,13.651784789837231,28.109680877605633,28.10968087760536,2.7352770260586246e-13,3.5781240166464564e-13,2.5936891427380717e-14,2.5936891427380717e-14,6.176416795367615e-15,5.549815347857574,1.0281138938887997,2.340612960570418,5.478469031190993,7.762679388179095e-13,3,2
5.0,1.4,2.0,5,0.25,same-theta Brent root,15.175001451639995,29.356681834363517,29.356681834363478,3.81666561775622e-14,4.134721085902572e-14,3.192197312900388e-15,3.192197312900388e-15,7.641602820947488e-16,6.008502453049792,1.4868009990810185,2.93336546495376,8.604632950983504,1.1368683772161603e-13,3,2
5.0,1.4,2.0,6,0.30000000000000004,same-theta Brent root,16.69821811344276,30.721530457983054,30.721530457982855,1.9719439025073803e-13,2.1627771833951915e-13,1.6051360246271485e-14,1.6051360246271485e-14,4.0347606553961825e-15,6.524601618434095,2.002900164465321,3.5531919296577055,12.62517288898539,7.407408020299044e-13,3,2
5.0,1.4,2.0,7,0.35000000000000003,same-theta Brent root,18.221434775245523,32.18715016342791,32.18715016342785,5.724998426634331e-14,6.043053894780682e-14,4.562106807119429e-15,4.562106807119429e-15,1.2290329394653515e-15,7.093872289841126,2.5721708358723525,4.204497735067316,17.677801204186444,2.5224267119483557e-13,3,2
5.0,1.4,2.0,8,0.4,same-theta Brent root,19.744651437048287,33.74262999230869,33.742629992308686,6.3611093629270335e-15,6.3611093629270335e-15,4.9719368925532e-16,4.9719368925532e-16,1.440546434248709e-16,7.713486267368756,3.191784813399982,4.890184756976568,23.913906957366006,2.842170943040401e-14,3,2
5.0,1.4,2.0,9,0.45,same-theta Brent root,21.267868098851046,35.38145619146561,35.3814561914655,1.0177774980683254e-13,8.905553108097847e-14,6.760798885095661e-15,6.760798885095661e-15,1.7134090754633502e-15,8.381526580058544,3.8598251260897705,5.6122726772627205,31.497604603950215,5.506706202140776e-13,3,2
5.0,1.4,2.0,10,0.5,same-theta Brent root,22.79108476065381,37.10061356747831,37.10061356747823,8.905553108097847e-14,2.5444437451708134e-14,1.9470597707423625e-15,1.9470597707423625e-15,4.3955508635355326e-16,9.096754517117441,4.575053063148667,6.372310068285123,40.606335606368134,1.8474111129762605e-13,3,2
5.0,1.4,2.0,11,0.55,same-theta Brent root,24.314301422456577,38.90024466428742,38.90024466428745,2.5444437451708134e-14,1.5902773407317584e-14,1.1457129758303709e-15,1.1457129758303709e-15,2.6830768264206674e-16,9.858544388373687,5.336842934404913,7.171696437173154,51.43322978696198,-1.3500311979441904e-13,3,2
5.0,1.4,2.0,12,0.6000000000000001,same-theta Brent root,25.83751808425934,40.783759880465894,40.78375988046588,1.2722218725854067e-14,9.54166404439055e-15,5.496663910976182e-16,5.496663910976182e-16,1.4152292221265919e-16,10.666952365036815,6.145250911068041,8.011993605896892,64.19204154093276,8.526512829121202e-14,3,2
5.0,1.4,2.0,13,0.65,same-theta Brent root,27.360734746062104,42.758441813758466,42.75844181375846,6.3611093629270335e-15,3.1805546814635168e-15,1.3226800083848096e-16,1.3226800083848096e-16,1.4271480241249048e-16,11.522933427248029,7.001231973279255,8.895300312901153,79.12636765669937,2.842170943040401e-14,3,2
5.0,1.4,2.0,14,0.7000000000000001,same-theta Brent root,28.883951407864863,44.83677117901856,44.836771179018626,6.361109362927034e-14,1.2722218725854067e-14,1.1490321775884945e-15,1.1490321775884945e-15,2.9833711594294132e-16,12.428778376356723,7.907076922387949,9.824795755093355,96.52661162930059,1.8474111129762605e-13,3,2
5.0,1.4,2.0,15,0.75,same-theta Brent root,30.40716806966763,47.0390536196486,47.039053619648556,4.4527765540489235e-14,2.5444437451708134e-14,1.6059750344256006e-15,1.6059750344256006e-15,3.624652523040868e-16,13.388953953059682,8.867252499090908,10.80565555926607,116.76219206549798,2.7000623958883807e-13,3,2
5.0,1.4,2.0,16,0.8,same-theta Brent root,31.930384731470394,49.39880413706024,49.39880413706021,2.5444437451708134e-14,1.90833280887811e-14,1.0780809921371423e-15,1.0780809921371423e-15,3.493069036516487e-16,14.411807300597683,9.89010584662891,11.84681587906388,140.34704647244027,1.7053025658242404e-13,3,2
5.0,1.4,2.0,17,0.8500000000000001,same-theta Brent root,33.45360139327316,51.97502769978919,51.975027699789166,1.90833280887811e-14,6.3611093629270335e-15,1.1634011789099221e-16,1.1634011789099221e-16,1.5958719537398407e-16,15.51344999025666,10.991748536287886,12.964916255169118,168.0890535035485,8.526512829121202e-14,3,2
5.0,1.4,2.0,18,0.9,same-theta Brent root,34.976818055075924,54.886075597990555,54.88607559799053,1.90833280887811e-14,6.3611093629270335e-15,4.523923844707757e-16,4.523923844707757e-16,1.7164544114701887e-17,16.728507025325904,12.20680557135713,14.19514100887959,201.50202826197525,1.9895196601282805e-13,3,2
5.0,1.4,2.0,19,0.9500000000000001,same-theta Brent root,36.50003471687869,58.44317282902959,58.44317282902958,1.2722218725854067e-14,0.0,0.0,0.0,5.199595345813906e-17,18.15277711652124,13.631075662552465,15.634170538672999,244.42728843231075,-2.842170943040401e-14,3,2
5.0,1.4,2.0,20,1.0,detachment endpoint,38.023251378681444,65.9755286829949,65.9755286769729,6.021998622789393e-09,6.3611093629270335e-15,2.100794548880883e-16,2.100794548880883e-16,5.12185882598981e-17,20.85619450613098,16.334493052162205,18.359272812160796,337.06289819134685,2.8421709430404007e-13,2,1
5.0,1.4,5.0,0,0.0,CJ endpoint,11.422562094275685,36.25380882506192,36.25380882506192,0.0,0.0,0.0,1.4010832519195925e-16,2.6580233074623715e-16,8.742762534440425,-1.7763568394002505e-15,0.0,-2.1316282072803006e-14,-2.1316282072803006e-14,1,1
5.0,1.4,5.0,1,0.05,same-theta Brent root,12.513427427398732,36.3666854856944,36.36668548569444,3.81666561775622e-14,6.202081628853858e-14,2.9332673445382558e-15,2.9332673445382558e-15,1.6908052954482154e-16,8.789765760464292,0.04700322602386464,0.6385695753598881,0.4077711025752606,-4.723998969780041e-14,3,2
5.0,1.4,5.0,2,0.1,same-theta Brent root,13.604292760521776,36.674962230778284,36.674962230778185,1.0177774980683254e-13,2.671665932429354e-13,1.2953883957794477e-14,1.2953883957794477e-14,1.7655502572135532e-15,8.918427301929524,0.17566476748909743,1.2436080031780907,1.5465608655690133,4.1522341120980855e-13,3,2
5.0,1.4,5.0,3,0.15000000000000002,same-theta Brent root,14.695158093644823,37.142939274946286,37.142939274946265,1.90833280887811e-14,3.498610149609868e-14,1.6955280331366337e-15,1.6955280331366337e-15,2.7045234822441394e-16,9.114528645680233,0.37176611123980585,1.8291938504748053,3.3459501426149174,7.283063041541027e-14,3,2
5.0,1.4,5.0,4,0.2,same-theta Brent root,15.786023426767867,37.74475349503279,37.74475349503272,6.997220299219736e-14,1.0495830448829606e-13,5.319721270880136e-15,5.319721270880136e-15,1.0460377553483588e-15,9.368033699216758,0.6252711647763309,2.4054194281183516,5.786042625169543,3.2507330161024584e-13,3,2
5.0,1.4,5.0,5,0.25,same-theta Brent root,16.876888759890914,38.46150931942404,38.461509319423946,9.54166404439055e-14,1.335832966214677e-13,6.8564799295767885e-15,6.8564799295767885e-15,1.4812795733538965e-15,9.67175008373636,0.9289875492959325,2.979710977933511,8.878677512017973,4.920508445138694e-13,3,2
5.0,1.4,5.0,6,0.30000000000000004,same-theta Brent root,17.96775409301396,39.27940639117741,39.279406391177375,3.81666561775622e-14,4.134721085902572e-14,2.118220036331933e-15,2.118220036331933e-15,5.325191155135467e-16,10.020475503876451,1.277712969436024,3.557688335064439,12.657146289453735,1.545430450278218e-13,3,2
5.0,1.4,5.0,7,0.35000000000000003,same-theta Brent root,19.058619426137003,40.18851316392629,40.188513163926245,4.4527765540489235e-14,5.406942958487979e-14,2.641269481620863e-15,2.641269481620863e-15,7.561953377620239e-16,10.410448944954512,1.6676864105140847,4.143743925853769,17.17061372305028,2.7000623958883807e-13,3,2
5.0,1.4,5.0,8,0.4,same-theta Brent root,20.149484759260048,41.181976232163315,41.181976232163294,1.90833280887811e-14,1.2722218725854067e-14,5.855404557337298e-16,5.855404557337298e-16,1.3087865328888806e-16,10.839000181269325,2.0962376468288983,4.74145039997854,22.48135189545674,8.881784197001252e-14,3,2
5.0,1.4,5.0,9,0.45,same-theta Brent root,21.240350092383096,42.25554226284582,42.255542262845815,6.3611093629270335e-15,6.3611093629270335e-15,3.7556989725744704e-16,3.7556989725744704e-16,1.4321716739212325e-16,11.304335251041413,2.5615727166009865,5.353866195977243,28.66388324442788,4.263256414560601e-14,3,2
5.0,1.4,5.0,10,0.5,same-theta Brent root,22.33121542550614,43.40732772374098,43.40732772374096,1.2722218725854067e-14,1.2722218725854067e-14,5.428098173909245e-16,5.428098173909245e-16,1.9288533179595142e-16,11.805423547645802,3.062661013205375,5.9837866179145145,35.8057022887329,7.815970093361102e-14,3,2
5.0,1.4,5.0,11,0.55,same-theta Brent root,23.42208075862919,44.63781759581075,44.63781759581073,2.5444437451708134e-14,9.54166404439055e-15,5.237536493393413e-16,5.237536493393413e-16,1.0567256425251318e-16,12.34197232363294,3.5992097891925123,6.63397835600939,44.00966882800114,9.237055564881302e-14,3,2
5.0,1.4,5.0,12,0.6000000000000001,same-theta Brent root,24.51294609175223,45.95012213109609,45.950122131096094,6.3611093629270335e-15,3.1805546814635168e-15,1.6867991994419115e-16,1.6867991994419115e-16,8.082231508896008e-18,12.914492990298603,4.171730455858176,7.3074359288212065,53.398619853827,-4.973799150320701e-14,3,2
5.0,1.4,5.0,13,0.65,same-theta Brent root,25.60381142487528,47.350589714226345,47.35058971422625,9.54166404439055e-14,0.0,0.0,0.0,4.8813385141758045e-17,13.524487803792267,4.78172526935184,8.007711895857108,64.12344980705143,-1.4210854715202004e-14,3,2
5.0,1.4,5.0,14,0.7000000000000001,same-theta Brent root,26.694676757998323,48.85000264927195,48.85000264927195,0.0,6.3611093629270335e-15,3.160447062917219e-16,3.160447062917219e-16,4.3863572737979395e-17,14.174828463268511,5.432065928828084,8.739409664755575,76.37728128842322,5.684341886080802e-14,3,2
5.0,1.4,5.0,15,0.75,same-theta Brent root,27.785542091121368,50.46586980410408,50.46586980410408,0.0,6.3611093629270335e-15,3.0634444013078077e-16,3.0634444013078077e-16,3.7336139672158133e-17,14.870492255637105,6.127729721196678,9.509020226119445,90.42146566074878,8.526512829121202e-14,3,2
5.0,1.4,5.0,16,0.8,same-theta Brent root,28.876407424244412,52.22707409965781,52.22707409965781,0.0,6.3611093629270335e-15,4.457064300387545e-16,4.457064300387545e-16,8.862487927796473e-17,15.620064367470373,6.8773018330299465,10.326532298088535,106.63726930346577,8.526512829121202e-14,3,2
5.0,1.4,5.0,17,0.8500000000000001,same-theta Brent root,29.96727275736746,54.18442411028369,54.184424110283686,6.3611093629270335e-15,1.2722218725854067e-14,4.3242183365452037e-16,4.3242183365452037e-16,1.280502724114393e-16,16.439163567107407,7.69640103266698,11.209017736639682,125.64207862030308,9.947598300641403e-14,3,2
5.0,1.4,5.0,18,0.9,same-theta Brent root,31.058138090490502,56.43966953812678,56.439669538126765,1.2722218725854067e-14,1.2722218725854067e-14,4.1932308962831193e-16,4.1932308962831193e-16,1.1128207999883259e-16,17.359896804188473,8.617134269748046,12.190444252451096,148.60693107211813,1.7053025658242404e-13,3,2
5.0,1.4,5.0,19,0.9500000000000001,same-theta Brent root,32.14900342361355,59.25969935622555,59.25969935622558,2.5444437451708134e-14,1.2722218725854067e-14,4.056324843208013e-16,4.056324843208013e-16,6.796465754855503e-17,18.468203440602146,9.725440906161719,13.360352620169813,178.4990221352785,1.1368683772161603e-13,3,2
5.0,1.4,5.0,20,1.0,detachment endpoint,33.2398687567366,65.4847215478147,65.48472156030077,1.2486068901864763e-08,6.3611093629270335e-15,1.2775904530545165e-16,1.2775904530545165e-16,1.0831564138065873e-16,20.695705438237827,11.9529429037974,15.684623170178044,246.00740399048607,1.1368683772161603e-13,2,1
5.0,1.4,10.0,0,0.0,CJ endpoint,14.019793418381303,52.29886928925279,52.29886928925279,0.0,0.0,1.3543760309106897e-16,7.3585062727407e-09,2.487639542150935e-16,15.650389541134771,0.0,0.0,2.842170943040401e-14,2.842170943040401e-14,1,1
5.0,1.4,10.0,1,0.05,same-theta Brent root,14.5390845830341,52.32611212737411,52.326112127374095,1.90833280887811e-14,1.5584717939171232e-13,5.716040672148064e-15,5.716040672148064e-15,1.884378249621922e-16,15.661891324905442,0.01150178377067057,0.42356199958367213,0.17940476749143386,1.1518563880486e-13,3,2
5.0,1.4,10.0,2,0.1,same-theta Brent root,15.058375747686897,52.40615019306799,52.406150193067944,3.81666561775622e-14,2.0355549961366507e-13,7.436310091731418e-15,7.436310091731418e-15,3.344448887703929e-16,15.695666398197785,0.045276857063013765,0.8412832020913044,0.7077574261213044,3.0597746558669314e-13,3,2
5.0,1.4,10.0,3,0.15000000000000002,same-theta Brent root,15.577666912339698,52.53677631830146,52.536776318301456,6.3611093629270335e-15,1.90833280887811e-14,6.40151579419047e-16,6.40151579419047e-16,9.911448866615466e-17,15.750735311845277,0.10034577071050599,1.2546345935705432,1.574107963384023,1.0080825063596421e-13,3,2
5.0,1.4,10.0,4,0.2,same-theta Brent root,16.096958076992497,52.71621794182738,52.71621794182739,6.3611093629270335e-15,3.1805546814635168e-15,1.2563829362390504e-16,1.2563829362390504e-16,3.048896960826994e-17,15.826273272660139,0.17588373152536718,1.665036246443801,2.772345701971659,-3.1086244689504383e-15,3,2
5.0,1.4,10.0,5,0.25,same-theta Brent root,16.616249241645296,52.94314121971306,52.94314121971303,3.81666561775622e-14,5.088887490341627e-14,1.7260018470760357e-15,1.7260018470760357e-15,2.29116619147972e-16,15.921611925138123,0.27122238400335164,2.073877400209888,4.3009674711014725,1.4921397450962104e-13,3,2
