M,gamma,Q,theta_index,xi,theta_deg,root_index,t,beta_deg,u,u_cj,R,D,D_minus_R2,cubic_rel_residual,geometry_ok,cj_ok,high_compression_ok,accepted
5.0,1.4,2.0,15,0.75,30.40716806966763,1,1.0738352355503675,47.0390536196486,13.388953953059682,4.521701453968774,10.80565555926607,116.76219206549798,2.7000623958883807e-13,3.624652523040868e-16,True,True,True,True
5.0,1.4,2.0,15,0.75,30.40716806966763,2,4.9022747796452055,78.47058835118841,24.00129025370047,4.521701453968774,21.522714580759242,463.22724292482644,-5.684341886080802e-14,3.9433060724666774e-17,True,True,True,True
5.0,1.4,2.0,16,0.8,31.930384731470394,0,-0.04691126610249974,-2.6858484948874417,0.054895864671853305,4.521701453968774,-0.8617716124855461,0.742650312085852,-8.626432901337466e-14,1.1669095298187874e-14,False,False,False,False
5.0,1.4,2.0,16,0.8,31.930384731470394,1,1.16667073740105,49.39880413706024,14.411807300597683,4.521701453968774,11.84681587906388,140.34704647244027,1.7053025658242404e-13,3.493069036516487e-16,True,True,True,True
5.0,1.4,2.0,16,0.8,31.930384731470394,2,4.461700414441414,77.36708191799738,23.804215127606636,4.521701453968774,21.32464926073345,454.74066609329947,-2.8421709430404007e-13,7.948207021586826e-17,True,True,True,True
5.0,1.4,2.0,17,0.8500000000000001,33.45360139327316,0,-0.044688068955968996,-2.55873536699362,0.049826083814695624,4.521701453968774,-0.8753083120290885,0.7661646411071812,-3.108624468950438e-14,4.116781392149003e-15,False,False,False,False
5.0,1.4,2.0,17,0.8500000000000001,33.45360139327316,1,1.2787923947254527,51.97502769978919,15.51344999025666,4.521701453968774,12.964916255169118,168.0890535035485,8.526512829121202e-14,1.5958719537398407e-16,True,True,True,True
5.0,1.4,2.0,17,0.8500000000000001,33.45360139327316,2,4.030232183518359,76.06492947354369,23.550117069750236,4.521701453968774,21.069247092375054,443.91317303955464,-5.684341886080802e-14,8.825600335824083e-18,True,True,True,True
5.0,1.4,2.0,18,0.9,34.976818055075924,0,-0.042578394791425334,-2.4380896779956918,0.045240974321630635,4.521701453968774,-0.8873980321966481,0.7874752675464081,-7.527312106958561e-14,9.997652531928531e-15,False,False,False,False
5.0,1.4,2.0,18,0.9,34.976818055075924,1,1.4221212926436952,54.886075597990555,16.728507025325904,4.521701453968774,14.19514100887959,201.50202826197525,1.9895196601282805e-13,1.7164544114701887e-17,True,True,True,True
5.0,1.4,2.0,18,0.9,34.976818055075924,2,3.5922085685243736,74.44384639138966,23.201951409161197,4.521701453968774,20.719242462597727,429.2870082239127,0.0,2.851598170305545e-17,True,True,True,True
5.0,1.4,2.0,19,0.9500000000000001,36.50003471687869,0,-0.040573764775434285,-2.323431072199072,0.04108811919090682,4.521701453968774,-0.8982277851121601,0.8068131539474881,-8.659739592076221e-15,1.0502648837054019e-15,False,False,False,False
5.0,1.4,2.0,19,0.9500000000000001,36.50003471687869,1,1.6282245748244433,58.44317282902959,18.15277711652124,4.521701453968774,15.634170538672999,244.42728843231075,-2.842170943040401e-14,5.199595345813906e-17,True,True,True,True
5.0,1.4,2.0,19,0.9500000000000001,36.50003471687869,2,3.1129430174252484,72.19093451385493,22.661456379261747,4.521701453968774,20.175766527526424,407.0615549732558,1.7053025658242404e-13,3.590148310273738e-17,True,True,True,True
5.0,1.4,2.0,20,1.0,38.023251378681444,0,-0.03866619423810924,-2.214306661425288,0.037321066643559754,4.521701453968774,-0.9079561523036046,0.8243843745059583,-8.215650382226158e-15,1.0648744813181578e-15,False,False,False,False
5.0,1.4,2.0,20,1.0,38.023251378681444,1,2.2434575341095755,65.9755286829949,20.85619450613098,4.521701453968774,18.359272812160796,337.06289819134685,2.8421709430404007e-13,5.12185882598981e-17,True,True,True,True
5.0,1.4,5.0,0,0.0,11.422562094275685,0,0.7333325573459253,36.25380882506192,8.742762534440425,8.742762534440427,0.0,-2.1316282072803006e-14,-2.1316282072803006e-14,2.6580233074623715e-16,True,True,True,True
5.0,1.4,5.0,1,0.05,12.513427427398732,0,-0.06776364721701356,-3.876644501789646,0.11427306525740279,8.742762534440427,-0.030421534066392697,0.0009254697348981544,-5.45369955792796e-14,1.3100631690576847e-14,False,False,False,False
5.0,1.4,5.0,1,0.05,12.513427427398732,1,0.7363664710807281,36.3666854856944,8.789765760464292,8.742762534440427,0.6385695753598881,0.4077711025752606,-4.723998969780041e-14,1.6908052954482154e-16,True,True,True,True
5.0,1.4,5.0,1,0.05,12.513427427398732,2,12.155344368968283,85.29696244213123,24.831935481041842,8.742762534440427,19.942041514340566,397.68501975968275,1.7053025658242404e-13,5.222271677984977e-17,True,True,True,True
5.0,1.4,5.0,2,0.1,13.604292760521776,0,-0.06739329585036025,-3.8555213978239906,0.11303302836447858,8.742762534440427,-0.10782757393968234,0.011626785701577713,-1.399488164244289e-13,3.3639757646142243e-14,False,False,False,False
5.0,1.4,5.0,2,0.1,13.604292760521776,1,0.7446974712119037,36.674962230778284,8.918427301929524,8.742762534440427,1.2436080031780907,1.5465608655690133,4.1522341120980855e-13,1.7655502572135532e-15,True,True,True,True
5.0,1.4,5.0,2,0.1,13.604292760521776,2,11.083430304533366,84.84446054677187,24.798130571711738,8.742762534440427,19.907453247161776,396.30669478793186,-5.684341886080802e-14,1.2518932861219066e-17,True,True,True,True
5.0,1.4,5.0,3,0.15000000000000002,14.695158093644823,0,-0.06668555941040788,-3.8151525177085794,0.11068189745194207,8.742762534440427,-0.17867597765819254,0.03192510499207535,-3.556877015142845e-14,8.149248697811616e-15,False,False,False,False
5.0,1.4,5.0,3,0.15000000000000002,14.695158093644823,1,0.7574728205740113,37.142939274946286,9.114528645680233,8.742762534440427,1.8291938504748053,3.3459501426149174,7.283063041541027e-14,2.7045234822441394e-16,True,True,True,True
5.0,1.4,5.0,3,0.15000000000000002,14.695158093644823,2,10.161842315308927,84.37976952488278,24.760221837173145,8.742762534440427,19.868662849815415,394.7637634396351,-1.1368683772161603e-13,1.8275093952014684e-17,True,True,True,True
5.0,1.4,5.0,4,0.2,15.786023426767867,0,-0.06572146737263296,-3.7601551652487126,0.10751837650454493,8.742762534440427,-0.24342263825986366,0.059254580817346914,-4.5526082903535325e-14,9.817752988483675e-15,False,False,False,False
5.0,1.4,5.0,4,0.2,15.786023426767867,1,0.7741362726936312,37.74475349503279,9.368033699216758,8.742762534440427,2.4054194281183516,5.786042625169543,3.2507330161024584e-13,1.0460377553483588e-15,True,True,True,True
5.0,1.4,5.0,4,0.2,15.786023426767867,2,9.359052652650634,83.90117542739209,24.71780705190973,8.742762534440427,19.82525755901751,393.0408372813808,-5.684341886080802e-14,5.804953749299373e-17,True,True,True,True
5.0,1.4,5.0,5,0.25,16.876888759890914,0,-0.06456542470367532,-3.6941987039629813,0.10378470499517325,8.742762534440427,-0.302548023398594,0.09153530646225794,-1.382366443536398e-13,2.836097423519832e-14,False,False,False,False
5.0,1.4,5.0,5,0.25,16.876888759890914,1,0.7943396599366412,38.46150931942404,9.67175008373636,8.742762534440427,2.979710977933511,8.878677512017973,4.920508445138694e-13,1.4812795733538965e-15,True,True,True,True
5.0,1.4,5.0,5,0.25,16.876888759890914,2,8.65162427773529,83.40671213671591,24.670404728125455,8.742762534440427,19.776743170425583,391.1195704289751,1.7053025658242404e-13,9.804519682859438e-17,True,True,True,True
5.0,1.4,5.0,6,0.30000000000000004,17.96775409301396,0,-0.06326843781863989,-3.620189196099244,0.09967339842974217,8.742762534440427,-0.3565294621844983,0.12711325740538926,-1.783573289060314e-13,3.491939184913968e-14,False,False,False,False
5.0,1.4,5.0,6,0.30000000000000004,17.96775409301396,1,0.8178904770357263,39.27940639117741,10.020475503876451,8.742762534440427,3.557688335064439,12.657146289453735,1.545430450278218e-13,5.325191155135467e-16,True,True,True,True
5.0,1.4,5.0,6,0.30000000000000004,17.96775409301396,2,8.021742251027899,82.89409772050801,24.617434862834404,8.742762534440427,19.722524226613626,388.9779618693615,1.1368683772161603e-13,1.6456715674474797e-16,True,True,True,True
5.0,1.4,5.0,7,0.35000000000000003,19.058619426137003,0,-0.06187077999466828,-3.540421600986628,0.09533489408174663,8.742762534440427,-0.4058250434325097,0.16469396587696494,-3.344546861683284e-14,6.26659257265156e-15,False,False,False,False
5.0,1.4,5.0,7,0.35000000000000003,19.058619426137003,1,0.8447219224371627,40.18851316392629,10.410448944954512,8.742762534440427,4.143743925853769,17.17061372305028,2.7000623958883807e-13,7.561953377620239e-16,True,True,True,True
5.0,1.4,5.0,7,0.35000000000000003,19.058619426137003,2,7.455588992293832,82.36065001510832,24.55819310128575,8.742762534440427,19.661877422785725,386.58942378865095,-5.684341886080802e-14,9.707281168882312e-18,True,True,True,True
5.0,1.4,5.0,8,0.4,20.149484759260048,0,-0.06040415625244089,-3.4567031870573253,0.09088494386476767,8.742762534440427,-0.4508648818079899,0.2032791416476457,-8.698597397938101e-14,1.5809424250604446e-14,False,False,False,False
5.0,1.4,5.0,8,0.4,20.149484759260048,1,0.8748783171219567,41.181976232163315,10.839000181269325,8.742762534440427,4.74145039997854,22.48135189545674,8.881784197001252e-14,1.3087865328888806e-16,True,True,True,True
5.0,1.4,5.0,8,0.4,20.149484759260048,2,6.942242026297858,81.80317236485456,24.49181542676663,8.742762534440427,19.593915250229003,383.9215148331567,5.684341886080802e-14,1.0392849243368647e-17,True,True,True,True
5.0,1.4,5.0,9,0.45,21.240350092383096,0,-0.058893444543887785,-3.37045267580868,0.08641123326740516,8.742762534440427,-0.4920470137329076,0.2421102637234912,1.9040324872321435e-14,3.3562204639230777e-15,False,False,False,False
5.0,1.4,5.0,9,0.45,21.240350092383096,1,0.9085126027520414,42.25554226284582,11.304335251041413,8.742762534440427,5.353866195977243,28.66388324442788,4.263256414560601e-14,1.4321716739212325e-16,True,True,True,True
5.0,1.4,5.0,9,0.45,21.240350092383096,2,6.472904043569848,81.21779538708071,24.417228860741403,8.742762534440427,19.517535219455468,380.9341810426848,2.2737367544323206e-13,4.925290151795357e-17,True,True,True,True
5.0,1.4,5.0,10,0.5,22.33121542550614,0,-0.05735808848909718,-3.2827794838713955,0.08197905087382173,8.742762534440427,-0.5297361606495745,0.2806203998997516,-1.6653345369377348e-16,1.3514041019988775e-16,False,False,False,False
5.0,1.4,5.0,10,0.5,22.33121542550614,1,0.9458952826887381,43.40732772374098,11.805423547645802,8.742762534440427,5.9837866179145145,35.8057022887329,7.815970093361102e-14,1.9288533179595142e-16,True,True,True,True
5.0,1.4,5.0,10,0.5,22.33121542550614,2,6.040348078938726,80.59975201565281,24.33308088069971,8.742762534440427,19.431347138886306,377.57725163190497,-5.684341886080802e-14,5.55337355679411e-17,True,True,True,True
5.0,1.4,5.0,11,0.55,23.42208075862919,0,-0.05581320818226487,-3.1945468948291054,0.07763601015167634,8.742762534440427,-0.5642642264935029,0.3183941173002808,-3.042011087472929e-14,4.997584367477228e-15,False,False,False,False
5.0,1.4,5.0,11,0.55,23.42208075862919,1,0.9874366978640825,44.63781759581075,12.34197232363294,8.742762534440427,6.63397835600939,44.00966882800114,9.237055564881302e-14,1.0567256425251318e-16,True,True,True,True
5.0,1.4,5.0,11,0.55,23.42208075862919,2,5.638502005541516,79.94304776135992,24.23763531853261,8.742762534440427,19.333565819543097,373.78676729860496,-1.7053025658242404e-13,2.1541841049910087e-17,True,True,True,True
5.0,1.4,5.0,12,0.6000000000000001,24.51294609175223,0,-0.054270485000031066,-3.106422367295267,0.07341590774182993,8.742762534440427,-0.5959318020154354,0.35513471265334906,-1.504352198367087e-14,2.373836483758967e-15,False,False,False,False
5.0,1.4,5.0,12,0.6000000000000001,24.51294609175223,1,1.033727912473914,45.95012213109609,12.914492990298603,8.742762534440427,7.3074359288212065,53.398619853827,-4.973799150320701e-14,8.082231508896008e-18,True,True,True,True
5.0,1.4,5.0,12,0.6000000000000001,24.51294609175223,2,5.262119485137237,79.23995952847086,24.128613250169774,8.742762534440427,19.2218470203767,369.4794028747647,5.684341886080802e-14,1.965001614630577e-17,True,True,True,True
5.0,1.4,5.0,13,0.65,25.60381142487528,0,-0.05273886617822954,-3.0189175942103152,0.06934183359985768,8.742762534440427,-0.6250102108901057,0.39063776371682235,-7.19979631469414e-14,1.1120729663297467e-14,False,False,False,False
5.0,1.4,5.0,13,0.65,25.60381142487528,1,1.085611346654559,47.350589714226345,13.524487803792267,8.742762534440427,8.007711895857108,64.12344980705143,-1.4210854715202004e-14,4.8813385141758045e-17,True,True,True,True
5.0,1.4,5.0,13,0.65,25.60381142487528,2,4.906494881079623,78.48023965574514,24.002939017437377,8.742762534440427,19.093025470209973,364.5436216060866,-1.7053025658242404e-13,7.157746688162478e-17,True,True,True,True
5.0,1.4,5.0,14,0.7000000000000001,26.694676757998323,0,-0.051225126028091594,-2.932420415109125,0.06542865274436437,8.742762534440427,-0.651743802650061,0.4247699842927154,-4.629630012686903e-14,7.175817327094507e-15,False,False,False,False
5.0,1.4,5.0,14,0.7000000000000001,26.694676757998323,1,1.144304254165427,48.85000264927195,14.174828463268511,8.742762534440427,8.739409664755575,76.37728128842322,5.684341886080802e-14,4.3863572737979395e-17,True,True,True,True
5.0,1.4,5.0,14,0.7000000000000001,26.694676757998323,2,4.567177936450248,77.6497811023675,23.856312307386467,8.742762534440427,18.94267327376001,358.82487075642183,0.0,5.732366651892863e-17,True,True,True,True
5.0,1.4,5.0,15,0.75,27.785542091121368,0,-0.04973431323509292,-2.847220256867344,0.06168496993302786,8.742762534440427,-0.6763523081060097,0.45745244468024904,-7.760458942129844e-14,1.169392720168873e-14,False,False,False,False
5.0,1.4,5.0,15,0.75,27.785542091121368,1,1.2116257711814167,50.46586980410408,14.870492255637105,8.742762534440427,9.509020226119445,90.42146566074878,8.526512829121202e-14,3.7336139672158133e-17,True,True,True,True
5.0,1.4,5.0,15,0.75,27.785542091121368,2,4.23962302287662,76.72821788601732,23.682435515654603,8.742762534440427,18.76430220887289,352.099037385912,-5.684341886080802e-14,8.565993241007164e-17,True,True,True,True
5.0,1.4,5.0,16,0.8,28.876407424244412,0,-0.04827010763774009,-2.7635284328080814,0.05811467490018168,8.742762534440427,-0.6990331449591478,0.48864733775143043,-4.651834473179406e-14,6.743966462618889e-15,False,False,False,False
5.0,1.4,5.0,16,0.8,28.876407424244412,1,1.2904508871474105,52.22707409965781,15.620064367470373,8.742762534440427,10.326532298088535,106.63726930346577,8.526512829121202e-14,8.862487927796473e-17,True,True,True,True
5.0,1.4,5.0,16,0.8,28.876407424244412,2,3.9186395161405763,75.68419437920583,23.471484222808428,8.742762534440427,18.547783770331055,344.02028279095606,0.0,2.945302471286245e-17,True,True,True,True
5.0,1.4,5.0,17,0.8500000000000001,29.96727275736746,0,-0.0468351050343625,-2.6814943535864253,0.054718150844747196,8.742762534440427,-0.719963608192318,0.5183475971212506,-5.0959236830294685e-14,7.509457129383673e-15,False,False,False,False
5.0,1.4,5.0,17,0.8500000000000001,29.96727275736746,1,1.3857400172884011,54.18442411028369,16.439163567107407,8.742762534440427,11.209017736639682,125.64207862030308,9.947598300641403e-14,1.280502724114393e-16,True,True,True,True
5.0,1.4,5.0,17,0.8500000000000001,29.96727275736746,2,3.597287467221108,74.46474821032166,23.20666109333816,8.742762534440427,18.27578744021882,334.0044065600599,-5.684341886080802e-14,5.982034264866814e-17,True,True,True,True
5.0,1.4,5.0,18,0.9,31.058138090490502,0,-0.04543104470890902,-2.6012184838025934,0.051493214627541944,8.742762534440427,-0.739302910195186,0.546568793023021,-5.029310301551959e-14,7.281752643951444e-15,False,False,False,False
5.0,1.4,5.0,18,0.9,31.058138090490502,1,1.5073841946234197,56.43966953812678,17.359896804188473,8.742762534440427,12.190444252451096,148.60693107211813,1.7053025658242404e-13,1.1128207999883259e-16,True,True,True,True
5.0,1.4,5.0,18,0.9,31.058138090490502,2,3.263973410063878,72.96624268805365,22.854725884969042,8.742762534440427,17.913986802302347,320.9109231530624,-2.2737367544323206e-13,3.682938278682858e-17,True,True,True,True
5.0,1.4,5.0,19,0.9500000000000001,32.14900342361355,0,-0.04405899131321789,-2.522762704792885,0.04843584448310201,8.742762534440427,-0.7571940550728193,0.5733428370376021,-1.765254609153999e-14,2.5614092578719788e-15,False,False,False,False
5.0,1.4,5.0,19,0.9500000000000001,32.14900342361355,1,1.6814966257643056,59.25969935622555,18.468203440602146,8.742762534440427,13.360352620169813,178.4990221352785,1.1368683772161603e-13,6.796465754855503e-17,True,True,True,True
5.0,1.4,5.0,19,0.9500000000000001,32.14900342361355,2,2.8911118173678805,70.92012680241791,22.32863958654337,8.742762534440427,17.372397507600432,301.8001951620819,1.7053025658242404e-13,2.299033796275831e-17,True,True,True,True
5.0,1.4,5.0,20,1.0,33.2398687567366,0,-0.042719480331199655,-2.446158607129399,0.04554074023814387,8.742762534440427,-0.7737655438904498,0.5987131169121638,8.01581023779363e-14,1.1265264415271613e-14,False,False,False,False
5.0,1.4,5.0,20,1.0,33.2398687567366,1,2.19275002708906,65.4847215478147,20.695705438237827,8.742762534440427,15.684623170178044,246.00740399048607,1.1368683772161603e-13,1.0831564138065873e-16,True,True,True,True
5.0,1.4,10.0,0,0.0,14.019793418381303,0,1.293796039651254,52.29886928925279,15.650389541134771,15.650389541134771,0.0,2.842170943040401e-14,2.842170943040401e-14,2.487639542150935e-16,True,True,True,True
5.0,1.4,10.0,1,0.05,14.5390845830341,0,-0.050056253130604134,-2.8656202464827047,0.06248414987156887,15.650389541134771,0.14835931143385317,0.022010485289090664,-3.637021239732974e-14,1.1558335338079419e-14,False,False,True,False
5.0,1.4,10.0,1,0.05,14.5390845830341,1,1.2950682047869178,52.32611212737411,15.661891324905442,15.650389541134771,0.42356199958367213,0.17940476749143386,1.1518563880486e-13,1.884378249621922e-16,True,True,True,True
5.0,1.4,10.0,1,0.05,14.5390845830341,2,6.715473931694444,81.53033248605037,24.457672300634822,15.650389541134771,14.65751970582652,214.84288392669265,-8.526512829121202e-14,6.099638935871085e-17,True,True,True,True
5.0,1.4,10.0,2,0.1,15.058375747686897,0,-0.05028772084120181,-2.8788490693679836,0.0630618972991335,15.650389541134771,0.11403565691261563,0.013004131047440248,-5.153343030084301e-14,1.5474699984769505e-14,False,False,True,False
5.0,1.4,10.0,2,0.1,15.058375747686897,1,1.2988148426759527,52.40615019306799,15.695666398197785,15.650389541134771,0.8412832020913044,0.7077574261213044,3.0597746558669314e-13,3.344448887703929e-16,True,True,True,True
5.0,1.4,10.0,2,0.1,15.058375747686897,2,6.425070465167524,81.1534438004591,24.40872528229731,15.650389541134771,14.6020610496988,213.22018689913085,0.0,1.2409352110413717e-16,True,True,True,True
5.0,1.4,10.0,3,0.15000000000000002,15.577666912339698,0,-0.05045466192791759,-2.8883898815504447,0.06348022287280682,15.650389541134771,0.08051943409023243,0.006483379266159939,-5.1346080165437513e-14,1.4834307402493207e-14,False,False,True,False
5.0,1.4,10.0,3,0.15000000000000002,15.577666912339698,1,1.3049588369733904,52.53677631830146,15.750735311845277,15.650389541134771,1.2546345935705432,1.574107963384023,1.0080825063596421e-13,9.911448866615466e-17,True,True,True,True
5.0,1.4,10.0,3,0.15000000000000002,15.577666912339698,2,6.150904792386097,80.76577604382206,24.35622809015568,15.650389541134771,14.54252796623306,211.48511964867083,1.9895196601282805e-13,1.856439400031969e-17,True,True,True,True
5.0,1.4,10.0,4,0.2,16.096958076992497,0,-0.05056180038439351,-2.894512842751741,0.06374941634668396,15.650389541134771,0.0478272463541467,0.002287445493795004,-2.5235022405034613e-14,7.117365326064024e-15,False,False,True,False
5.0,1.4,10.0,4,0.2,16.096958076992497,1,1.31345872790123,52.71621794182738,15.826273272660139,15.650389541134771,1.665036246443801,2.772345701971659,-3.1086244689504383e-15,3.048896960826994e-17,True,True,True,True
5.0,1.4,10.0,4,0.2,16.096958076992497,2,5.891212523714545,80.36619190703034,24.299845111727205,15.650389541134771,14.47852767222421,209.6277635553622,0.0,1.0608751308618249e-17,True,True,True,True
5.0,1.4,10.0,5,0.25,16.616249241645296,0,-0.0506136164122144,-2.897474104243976,0.06387981080866344,15.650389541134771,0.015969715310844235,0.00025503180709673945,-1.267334761440031e-14,3.4412913683588176e-15,False,False,True,False
5.0,1.4,10.0,5,0.25,16.616249241645296,1,1.3243084350956194,52.94314121971306,15.921611925138123,15.650389541134771,2.073877400209888,4.3009674711014725,1.4921397450962104e-13,2.29116619147972e-16,True,True,True,True
5.0,1.4,10.0,5,0.25,16.616249241645296,2,5.64441995411314,79.95337715624265,24.239184473619765,15.650389541134771,14.409600745559548,207.6365936464304,1.4210854715202004e-13,8.190049367045468e-17,True,True,True,True
5.0,1.4,10.0,6,0.30000000000000004,17.13554040629809,0,-0.050614345135352234,-2.8975157503163387,0.06388164557504933,15.650389541134771,-0.015047729940698806,0.00022643417631562635,-5.2576947786805994e-14,1.368337127719214e-14,False,False,False,False
5.0,1.4,10.0,6,0.30000000000000004,17.13554040629809,1,1.3375386065892427,53.2166675409641,16.036244306868134,15.650389541134771,2.4825403616753157,6.163006647347174,1.6697754290362354e-13,2.228999441757593e-16,True,True,True,True
5.0,1.4,10.0,6,0.30000000000000004,17.13554040629809,2,5.409108421481037,79.52579833239724,24.17378461999579,15.650389541134771,14.335205074910004,205.49810453972555,2.842170943040401e-14,5.939650972264231e-17,True,True,True,True
5.0,1.4,10.0,7,0.35000000000000003,17.65483157095089,0,-0.050567978518627044,-2.894865921015242,0.06376495661186947,15.650389541134771,-0.04522414105132877,0.0020452229337650785,-6.540167712953959e-14,1.6482125023120404e-14,False,False,False,False
5.0,1.4,10.0,7,0.35000000000000003,17.65483157095089,1,1.353219868343182,53.536406318018805,16.169834496792628,15.650389541134771,2.8924295010167427,8.366148418352225,2.611244553918368e-13,3.2554629129497637e-16,True,True,True,True
5.0,1.4,10.0,7,0.35000000000000003,17.65483157095089,2,5.183982819434519,79.08164659617542,24.103096472785857,15.650389541134771,14.25469449002934,203.19631500407291,8.526512829121202e-14,6.193523505717039e-17,True,True,True,True
5.0,1.4,10.0,8,0.4,18.17412273560369,0,-0.05047826979212866,-2.8897390763171766,0.06353949086694712,15.650389541134771,-0.07456241195287494,0.005559553276176521,-5.370703881624195e-14,1.3273995198523005e-14,False,False,False,False
5.0,1.4,10.0,8,0.4,18.17412273560369,1,1.371468487905256,53.90250990585335,16.322234024757922,15.650389541134771,3.3050075035442035,10.923074598483623,1.3500311979441904e-13,1.3028495795165976e-16,True,True,True,True
5.0,1.4,10.0,8,0.4,18.17412273560369,2,4.967842539818005,78.61876172349616,24.026459260188645,15.650389541134771,14.167289757192602,200.7120990642547,2.5579538487363607e-13,3.803211416106403e-17,True,True,True,True
5.0,1.4,10.0,9,0.45,18.693413900256488,0,-0.05034873979423571,-2.882336368269224,0.06321464113463107,15.650389541134771,-0.10306870882185426,0.01062315873814923,-5.494910082504134e-14,1.3125018299650756e-14,False,False,False,False
5.0,1.4,10.0,9,0.45,18.693413900256488,1,1.3924553331139653,54.315759810115935,16.493508105718607,15.650389541134771,3.7218423971543615,13.852110829255878,1.545430450278218e-13,2.7070191079803136e-16,True,True,True,True
5.0,1.4,10.0,9,0.45,18.693413900256488,2,4.759553022013314,78.13452692598563,23.943067036294924,15.650389541134771,14.072038332092408,198.02226281987805,-2.842170943040401e-14,1.0555112724833012e-16,True,True,True,True
5.0,1.4,10.0,10,0.5,19.212705064909287,0,-0.05018268474355092,-2.8728460932455944,0.06279939836081569,15.650389541134771,-0.13075196330234085,0.017096075907376718,-3.9968028886505635e-14,9.159322849242226e-15,False,False,False,False
5.0,1.4,10.0,10,0.5,19.212705064909287,1,1.416419613014848,54.77769900358542,16.683976525338373,15.650389541134771,4.14467112427981,17.178298728438904,3.907985046680551e-14,4.3420990836689356e-17,True,True,True,True
5.0,1.4,10.0,10,0.5,19.212705064909287,2,4.558015683525796,77.62571950232805,23.851921104156723,15.650389541134771,13.967757060229708,195.09823729359698,1.1368683772161603e-13,5.115543632957412e-17,True,True,True,True
5.0,1.4,10.0,11,0.55,19.731996229562082,0,-0.04998318503512755,-2.861444201345921,0.06230231860340081,15.650389541134771,-0.1576234237259284,0.024845143707061368,-2.220446049250313e-14,4.952456106635337e-15,False,False,False,False
5.0,1.4,10.0,11,0.55,19.731996229562082,1,1.4436899509945025,55.29083523156223,16.894277185997506,15.650389541134771,4.575489372756984,20.935103000212195,9.947598300641403e-14,8.121586155809283e-18,True,True,True,True
5.0,1.4,10.0,11,0.55,19.731996229562082,2,4.362133098921077,77.08829226489314,23.751760340758164,15.650389541134771,13.85294810041886,191.90417107289846,-5.684341886080802e-14,7.917369320220302e-17,True,True,True,True
5.0,1.4,10.0,12,0.6000000000000001,20.251287394214884,0,-0.04975311472963595,-2.8482948441545366,0.061731502174253425,15.650389541134771,-0.1836962591411413,0.03374431562242208,-2.7255975254547593e-14,6.018365938043279e-15,False,False,False,False
5.0,1.4,10.0,12,0.6000000000000001,20.251287394214884,1,1.4747173156250712,55.858958958192424,17.12546629615452,15.650389541134771,5.016684711299078,25.167125492582045,1.3145040611561853e-13,7.188573401468587e-17,True,True,True,True
5.0,1.4,10.0,12,0.6000000000000001,20.251287394214884,2,4.170764438268676,76.51704192047004,23.64095542786945,15.650389541134771,13.72567103606508,188.39404539027583,0.0,6.14920113109172e-18,True,True,True,True
5.0,1.4,10.0,13,0.65,20.77057855886768,0,-0.04949515146670036,-2.833550945654724,0.061094582790564254,15.650389541134771,-0.2089852111522814,0.0436748184803436,-2.0046464488387983e-14,4.317634523351728e-15,False,False,False,False
5.0,1.4,10.0,13,0.65,20.77057855886768,1,1.5101282472849853,56.487656753697955,17.379181037271188,15.650389541134771,5.471244577449497,29.934517226270742,2.2026824808563106e-13,1.1055918367652788e-16,True,True,True,True
5.0,1.4,10.0,13,0.65,20.77057855886768,2,3.98266235634701,75.90508344542317,23.5173411287556,15.650389541134771,13.583339649315686,184.50711602867176,1.7053025658242404e-13,2.5231028722892417e-19,True,True,True,True
5.0,1.4,10.0,14,0.7000000000000001,21.28986972352048,0,-0.04921178658662795,-2.817354784113541,0.06039872484803981,15.650389541134771,-0.23350628882901603,0.054525186922643853,-5.600381269843524e-14,1.1752385335914097e-14,False,False,False,False
5.0,1.4,10.0,14,0.7000000000000001,21.28986972352048,1,1.550815166700255,57.185179964084355,17.65791578214318,15.650389541134771,5.943101551367626,35.3204560498684,1.2079226507921703e-13,1.2147064366712564e-16,True,True,True,True
5.0,1.4,10.0,14,0.7000000000000001,21.28986972352048,2,3.796374248117727,75.2429704654183,23.377935503752653,15.650389541134771,13.422380955013374,180.16031050150582,8.526512829121202e-14,2.891850842178548e-17,True,True,True,True
5.0,1.4,10.0,15,0.75,21.809160888173277,0,-0.048905335289281204,-2.799838575287522,0.05965062719080462,15.650389541134771,-0.25727650225319265,0.06619119861161249,-2.4549806632023774e-14,5.0634058975522134e-15,False,False,False,False
5.0,1.4,10.0,15,0.75,21.809160888173277,1,1.5981000792615712,57.964012729602736,17.965521783425572,15.650389541134771,6.4377504331688264,41.444630639765506,9.237055564881302e-14,1.1882012208212403e-17,True,True,True,True
5.0,1.4,10.0,15,0.75,21.809160888173277,2,3.6100713151007184,74.51711743744603,23.218436109167463,15.650389541134771,13.237622010661344,175.2346364971457,0.0,2.095602400594559e-17,True,True,True,True
5.0,1.4,10.0,16,0.8,22.328452052826076,0,-0.0485779466960774,-2.7811250494153366,0.05885653199099922,15.650389541134771,-0.2803136305988072,0.07857573149944841,-3.6137759451548845e-14,7.231004206177382e-15,False,False,False,False
5.0,1.4,10.0,16,0.8,22.328452052826076,1,1.6540594387329133,58.84396684169475,18.30819467772119,15.650389541134771,6.96346108475251,48.4897902788627,9.947598300641403e-14,7.29448176342337e-17,True,True,True,True
