gamma,Q,M,M_over_Mcj,c2,n_sonic,n_sonic_high,theta_cj_deg,theta_max_deg,beta_max_deg,theta_s_deg,beta_s_deg,u_s,R_s,order_ok,weak_ok
1.2,50.0,18.648514297146967,3.0,-768.2410051781475,1,1,8.32631305158945,51.56064726989704,71.39689224849195,51.560609672441885,71.368647139823,312.27184754069344,292.30154862442635,True,True
1.2,50.0,31.080857161911617,5.0,-2252.047236605966,1,1,5.047931069628149,54.64919506333529,72.52045111374254,54.64919060722899,72.51104519382876,878.7751241359962,859.2248913993996,True,True
1.2,50.0,49.729371459058584,8.0,-5868.824925711273,1,1,3.1650168167663533,55.736411876635884,72.94135024270639,55.736411219647366,72.93778543770708,2260.110430721642,2240.693915375814,True,True
1.2,50.0,93.24257148573484,15.0,-20799.625129453696,1,1,1.6903772688335168,56.24100201965167,73.14087344147966,56.24100196736262,73.1398740703574,7962.81406213285,7943.457264380003,True,True
1.3,1.0,1.6408681244545864,1.0005,-2.4203653248128907,1,1,0.6799723731909811,0.681377379055431,88.19225281802395,0.6812745593536222,88.19051182005487,2.6897636660445388,0.0036963670417424765,True,True
1.3,1.0,1.6416881485047885,1.001,-2.4273639400468094,1,1,0.960380950949991,0.964349278755899,87.44921573170699,0.9640599411713903,87.44432916395937,2.68978129657765,0.0073844986070454866,True,True
1.3,1.0,1.6564485814084282,1.01,-2.553936947409985,1,1,2.967682674485716,3.0900721154077653,82.23782519879518,3.081705639346606,82.10242014832161,2.6920199063826757,0.07244786913953316,True,True
1.3,1.0,1.7220505054246036,1.05,-3.130190652406145,1,1,6.018975903775821,7.254294432073918,74.86447388811261,7.188906974905532,73.93264054463293,2.7383035088701386,0.33894630093697753,True,True
1.3,1.0,1.8040529104448229,1.1,-3.8819779495795332,1,1,7.609852177155315,10.727708117976656,71.16497471499049,10.602826301200857,69.52031111510085,2.8562015726922465,0.6430524513177058,True,True
1.3,1.0,1.9680577204852612,1.2,-5.490453097020269,1,1,8.82590015240416,16.053311271700842,67.96049858184655,15.876138626067736,65.70871951679608,3.2177811727179746,1.2258690200865043,True,True
1.3,1.0,2.4600721506065764,1.5,-11.155082964094172,1,1,8.781437250769201,26.641158948935278,65.8745409319691,26.51137464512591,63.84986306218487,4.876433108626246,3.1385047946000375,True,True
1.3,1.0,3.2800962008087686,2.0,-23.393480825056304,1,1,7.234472804275842,35.97696470293741,66.47501880636246,35.93070009975139,65.30044503184415,8.88042901082494,7.257702421889365,True,True
1.3,1.0,4.920144301213153,3.0,-58.36033185637669,1,1,5.05897275437048,43.51052436035281,68.05307989984117,43.501836142195515,67.56857049114723,20.68312816838233,19.117259176913883,True,True
1.3,1.0,8.200240502021922,5.0,-170.25425515660194,1,1,3.0975569975498813,47.75082518969961,69.29352382591915,47.749775245754115,69.13129539781833,58.71081166086241,57.16829539062181,True,True
1.3,1.0,13.120384803235075,8.0,-442.9956932009009,1,1,1.9484369902420615,49.28059589819915,69.79682825330515,49.28044065896617,69.73539892521809,151.49360109202829,149.95835316983977,True,True
1.3,1.0,24.600721506065764,15.0,-1568.9282964094173,1,1,1.0421427329921757,49.99722746107981,70.04223919063497,49.997215098329804,70.02503405943271,534.570954968921,533.0389257430695,True,True
1.3,2.0,1.9667645898047172,1.0005,-3.4972236744452654,1,1,0.8603333159403521,0.861923611981855,88.19186283962927,0.8618566466024732,88.19063576934177,3.864306684453349,0.005695362089754852,True,True
1.3,2.0,1.9677474806541948,1.001,-3.5072783838144197,1,1,1.2149647401607582,1.2194558946832637,87.44812590667671,1.2192674662877925,87.44467915107809,3.86433359259786,0.011377880694984022,True,True
1.3,2.0,1.9854395159447922,1.01,-3.6891221858352363,1,1,3.746030167833339,3.8842493264620406,82.2098077759642,3.878812044782589,82.11315382647571,3.86774851252112,0.1115971319900817,True,True
1.3,2.0,2.0640707839030017,1.05,-4.517009322501074,1,1,7.533019067324168,8.913836972688896,74.72000247279728,8.87214672784668,74.03725063307137,3.9381674344565307,0.5213400748006594,True,True
1.3,2.0,2.1623598688507637,1.1,-5.597080526282359,1,1,9.445215504679012,12.887014765032884,70.98270175327606,12.809895103860002,69.76950798081688,4.116686800299692,0.9867592745501188,True,True
1.3,2.0,2.3589380387462877,1.2,-7.9079305436748735,1,1,10.827262694292557,18.640572149242242,67.85797530978557,18.537770717613554,66.21271572283395,4.659313823611423,1.8704266901942281,True,True
1.3,2.0,2.9486725484328593,1.5,-16.046141474491986,1,1,10.586899605035505,29.188105381558753,66.08598400766131,29.120942444907527,64.66261498621633,7.102334790843284,4.707407652321035,True,True
1.3,2.0,3.9315633979104794,2.0,-33.62869595465243,1,1,8.630207065262793,37.826035173771295,66.83313423239781,37.80346582865524,66.02585541664162,12.905216596491924,10.69277394627164,True,True
1.3,2.0,5.897345096865719,3.0,-83.86456589796795,1,1,5.996413005727152,44.48848791534247,68.32605393487859,44.48431553214237,67.99356611650869,29.89547044608914,27.775489714714155,True,True
1.3,2.0,9.828908494776199,5.0,-244.61934971657772,1,1,3.6605918823647023,48.13795512481127,69.41908177695913,48.13744938715364,69.30697511364133,84.5446535253599,82.46341206743276,True,True
1.3,2.0,15.726253591641917,8.0,-636.4591352744388,1,1,2.300337929345976,49.43714511143679,69.8500486481423,49.437070100065846,69.80742524981561,217.84823869275053,215.77916965232447,True,True
1.3,2.0,29.486725484328595,15.0,-2254.054147449199,1,1,1.229814622597401,50.04249145786654,70.05795225655825,50.0424854731076,70.04598786485558,768.206816122761,766.1431566892464,True,True
1.3,5.0,2.678685684807488,1.0005,-6.155928194780653,1,1,1.0813511876211954,1.083178706551391,88.19157911684894,1.0831514197403223,88.19087971072013,7.16820563531233,0.01143892455056239,True,True
1.3,5.0,2.6800243583131387,1.001,-6.17457945899455,1,1,1.5268346695736863,1.531994615349335,87.44733230695225,1.531917864974957,87.4453669071644,7.168261300316689,0.02284963380837013,True,True
1.3,5.0,2.704120481414855,1.01,-6.511895702818999,1,1,4.694120311489932,4.852295852149818,82.18915823226746,4.85009728403971,82.1336982996928,7.175300064426482,0.2237094731233995,True,True
1.3,5.0,2.811214361866929,1.05,-8.0476080897539,1,1,9.338604831191192,10.893593217814844,74.61458924275783,10.877337474812823,74.21871671595113,7.318382663054921,1.038381486423777,True,True
1.3,5.0,2.945081712432021,1.1,-10.051116361543963,1,1,11.591264683408115,15.402663600558535,70.86423599926836,15.37393044971391,70.16363858839787,7.674767526435542,1.953769937472119,True,True
1.3,5.0,3.212816413562204,1.2,-14.337692198862227,1,1,13.106750172092642,21.54439122878641,67.84739450343746,21.508874905728895,66.9164282162449,8.735446654292112,3.6704321176336023,True,True
1.3,5.0,4.016020516952755,1.5,-29.43389406072224,1,1,12.570351772635599,31.873843939780254,66.39066202532874,31.85321319010675,65.62027635111396,13.3803139952689,9.06937621638085,True,True
1.3,5.0,5.354694022603674,2.0,-62.04914499683954,1,1,10.132815538688185,39.69940571284838,67.23631269769193,39.692828247492905,66.80794882186673,24.22589803404634,20.2696503878501,True,True
1.3,5.0,8.03204103390551,3.0,-155.23557624288895,1,1,6.993916123383428,45.45330473517433,68.60592376472464,45.45210316335435,68.42929943297509,55.79363834501627,52.02122007433533,True,True
1.3,5.0,13.386735056509185,5.0,-453.4321562302471,1,1,4.256542797019105,48.5141594293202,69.54266012871906,48.514013257293875,69.48265076266033,157.19046803736208,153.4963962693775,True,True
1.3,5.0,21.418776090414696,8.0,-1180.2863199494325,1,1,2.6721724915708576,49.588394590468695,69.90171677003981,49.58837284456561,69.87880859480275,404.47346537053517,400.804212249941,True,True
1.3,5.0,40.16020516952756,15.0,-4180.889406072225,1,1,1.4279641454951368,50.08609971638955,70.07311113538142,50.08609797840867,70.06666706243426,1425.3800017711653,1421.7218120907787,True,True
1.3,10.0,3.5423368882352144,1.0005,-10.22519163735505,1,1,1.2063595019405409,1.2083257004075132,88.1914714233513,1.2083150113151715,88.19105380760806,12.535646846103084,0.020868253176892892,True,True
1.3,10.0,3.544107171537681,1.001,-10.25780867269653,1,1,1.7031761673295005,1.7087268087277843,87.44703098961075,1.7086967529586685,87.44585736310228,12.535751360440111,0.041681122743231214,True,True
1.3,10.0,3.575972270982076,1.01,-10.847701975365034,1,1,5.2274277281597605,5.3971196025232056,82.1812986929653,5.3962636505508765,82.14814993556755,12.548924841720941,0.4074325653365918,True,True
1.3,10.0,3.717594935179386,1.05,-13.533331465385695,1,1,10.335228789554218,11.9862833281636,74.57615637990278,11.980112228415647,74.33980470811414,12.813507355511895,1.8811292321143434,True,True
1.3,10.0,3.8946232654260236,1.1,-17.037034986953927,1,1,12.7558131509246,16.76254870651274,70.82906589721442,16.75193907293461,70.41339389197326,13.463499623080374,3.524002849947866,True,True
1.3,10.0,4.248679925919298,1.2,-24.533330893564983,1,1,14.316970121442239,23.06526366714812,67.87606646621752,23.052681766212473,67.33134752921794,15.370049925771621,6.583262363709919,True,True
1.3,10.0,5.310849907399122,1.5,-50.93332952119529,1,1,13.593734532831412,33.21170602223967,66.57088409324194,33.20480322344731,66.13047593798663,23.586654076616774,16.11755370902895,True,True
1.3,10.0,7.081133209865497,2.0,-107.9703635932361,1,1,10.89631317272357,40.60371509077454,67.44474952675344,40.60156412321784,67.2019045764013,42.61383077843087,35.76798440516215,True,True
1.3,10.0,10.621699814798244,3.0,-270.93331808478115,1,1,7.49641029492586,45.90925056240121,68.7416990718386,45.9088593760518,68.64142145727548,97.85551479959626,91.3357368216879,True,True
1.3,10.0,17.702833024663743,5.0,-792.4147724577256,1,1,4.555600324997918,48.689826608514,69.60087705850503,48.68977893067948,69.5666757115201,275.1934196877579,268.81359230228384,True,True
1.3,10.0,28.324532839461988,8.0,-2063.5258174917776,1,1,2.858532840514153,49.65870140746073,69.92581548054748,49.65869430468241,69.91273437735722,707.6434612216287,701.3081161485685,True,True
1.3,10.0,53.108499073991226,15.0,-7310.93295211953,1,1,1.5272195402765607,50.10632659168637,70.08014899267027,50.10632602358047,70.07646563182439,2492.991091690737,2486.675600432226,True,True
1.3,20.0,4.817762577324776,1.0005,-18.148174253824763,1,1,1.2885406191143056,1.2905996139371831,88.19141430850388,1.290596109016607,88.19118130483005,23.18771074177201,0.03965113055984659,True,True
1.3,20.0,4.820170254774713,1.001,-18.2085073410388,1,1,1.8190821022813053,1.8248940618298686,87.44687118848138,1.8248842090793407,87.44621637785222,23.187913768857538,0.07919119058979263,True,True
1.3,20.0,4.863508448873588,1.01,-19.2996575238884,1,1,5.576825118792636,5.754162362170456,82.17713744931277,5.753883003191884,82.15864538389816,23.21344033092909,0.7731342817131939,True,True
1.3,20.0,5.056122644868581,1.05,-24.267378119877414,1,1,10.980645288804757,12.69372996941464,74.55666072685781,12.691751984628985,74.42518534487075,23.721431946228314,3.555168380444748,True,True
1.3,20.0,5.296890389862323,1.1,-30.74832428576116,1,1,13.502385008666334,17.6320068358151,70.814719042515,17.628669296981546,70.58470491791654,24.95679046391717,6.638972077960965,True,True
1.3,20.0,5.778425879849807,1.2,-44.614534687186826,1,1,15.083132549164846,24.01990460769636,67.9042297097736,24.01605030985254,67.60571532208915,28.543805930503098,12.355334413072129,True,True
1.3,20.0,7.223032349812258,1.5,-93.44771044872941,1,1,14.231490412576154,34.028378120634244,66.68965721276425,34.02633489204765,66.45176795966668,43.84462883230999,30.08001035623004,True,True
1.3,20.0,9.630709799749678,2.0,-198.95148524218564,1,1,11.368255781888674,41.14634501398785,67.57398586921292,41.14571652292948,67.44341578447816,79.10273058936059,66.48777862771337,True,True
1.3,20.0,14.446064699624516,3.0,-500.39084179491766,1,1,7.80562673280449,46.179666983636686,68.823261279406,46.17955294768943,68.76928246001894,181.32257962460665,169.3121817180761,True,True
1.3,20.0,24.076774499374196,5.0,-1464.9967827636606,1,1,4.739264512128105,48.793336594243776,69.635329813882,48.79332267947707,69.61687610677534,509.3687019296389,497.61877751706845,True,True
1.3,20.0,38.52283919899871,8.0,-3816.22376387497,1,1,2.972911746818445,49.70002879455841,69.94000460690208,49.70002671996084,69.93293856630646,1309.2950026773503,1297.6280183371837,True,True
1.3,20.0,72.23032349812259,15.0,-13522.571044872942,1,1,1.588120231539903,50.11820254261032,70.08428311595252,50.11820237660364,70.08229231371969,4611.72924890143,4600.099308410303,True,True
1.3,50.0,7.423869152158863,1.0005,-41.69596628977748,1,1,1.3471324428175222,1.3492583421246038,88.19137885277762,1.3492576684991031,88.19127837365396,55.058927853411745,0.09592855145341161,True,True
1.3,50.0,7.427579231695174,1.001,-41.839226432084615,1,1,1.9017074524709918,1.9077077612175555,87.44677199393524,1.907705867941839,87.44648962306579,55.05942746885342,0.19157723368297752,True,True
1.3,50.0,7.494360663348778,1.01,-44.43014855610879,1,1,5.825335693500148,6.0081549470431845,82.17456023561583,6.008101448664258,82.1665894922393,55.12212050974968,1.8685230367859589,True,True
1.3,50.0,7.791167026253681,1.05,-56.22593744055481,1,1,11.436053930061684,13.192769874785435,74.54502960344627,13.192396177913547,74.4885233650346,56.36088369615816,8.565346176959622,True,True
1.3,50.0,8.162174979884808,1.1,-71.61486104586967,1,1,14.025581678543174,18.24010501930338,70.8079509735635,18.239482937953717,70.70950831261379,59.3503232237557,15.957057372177424,True,True
1.3,50.0,8.904190887147063,1.2,-104.53999992235728,1,1,15.61560897451721,24.67942096027126,67.92789130938434,24.678715753999093,67.80103398744717,67.96665453637176,29.615400135249786,True,True
1.3,50.0,11.130238608933828,1.5,-220.49374987868322,1,1,14.670237169404652,34.582438438035766,66.77390710655861,34.58207310798136,66.67380795046968,104.45890132862951,71.82887437241055,True,True
1.3,50.0,14.840318145245105,2.0,-471.0111108954369,1,1,11.691261999733735,41.51043548184812,67.66241586201299,41.51032404431385,67.60763484043265,188.27436816607943,158.36244761778912,True,True
1.3,50.0,22.260477217867656,3.0,-1186.7749995147328,1,1,8.016665938293396,46.35974499587833,68.87799617731562,46.35972480474612,68.85532891072971,431.04970885981066,402.57168287266023,True,True
1.3,50.0,37.10079536311276,5.0,-3477.21944309648,1,1,4.864459904067253,48.8619789290953,69.65823710445056,48.86197646343388,69.6504755037578,1210.016169526663,1182.1574188851187,True,True
1.3,50.0,59.36127258098042,8.0,-9060.17777432699,1,1,3.0508476340123454,49.72739267923031,69.94940904018856,49.727392311425305,69.94643483818437,3109.4390779142623,3081.7777405831253,True,True
1.3,50.0,111.30238608933828,15.0,-32107.774987868324,1,1,1.629609576245167,50.126060149286076,70.08701919493687,50.126060119846386,70.08618091507732,10951.030537011753,10923.457408534347,True,True
1.4,1.0,1.7452293532520662,1.0005,-3.008311387267352,1,1,0.7027444106553127,0.7040846473543834,88.19196728153717,0.7040029411964032,88.19047987504767,3.0427885136428534,0.004219839652716217,True,True
1.4,1.0,1.7461015318393984,1.001,-3.016837566577303,1,1,0.9925281648939599,0.9963134902404849,87.44841589768001,0.9960835501584664,87.44423909515668,3.042808138326464,0.008430405479115777,True,True
1.4,1.0,1.7618007464113814,1.01,-3.1710372361559624,1,1,3.066177298916656,3.1828773490236024,82.21633998151306,3.176222360306014,82.09972237415687,3.0453011989527803,0.08272799760754346,True,True
1.4,1.0,1.8315750333979708,1.05,-3.8730678883069785,1,1,6.2121211851762554,7.386945830699993,74.72578975055379,7.334997564479232,73.90764108485487,3.0969200906477683,0.3871293980269801,True,True
1.4,1.0,1.9187928921312074,1.1,-4.788945256101083,1,1,7.8457961403560335,10.799507510901922,70.91799697370665,10.700881498148236,69.45904363020931,3.2284871351806785,0.7338360934087609,True,True
1.4,1.0,2.0932286095976806,1.2,-6.748496833707071,1,1,9.085903239450085,15.88276089786245,67.569848782462,15.744569627693565,65.55664584009767,3.6313656156028298,1.3942476266559805,True,True
1.4,1.0,2.616535761997101,1.5,-13.649526302667299,1,1,9.019524186636964,25.56369898431526,65.16815492973191,25.46378513139939,63.3373535016302,5.467666300893172,3.530089006251032,True,True
1.4,1.0,3.488714349329468,2.0,-28.559157871408527,1,1,7.420126434913081,33.72742767002794,65.32395882777165,33.69128012988196,64.23800598265267,9.871922213447727,8.072940454569485,True,True
1.4,1.0,5.233071523994202,3.0,-71.15810521066919,1,1,5.184300591392742,40.080081099533906,66.36287206765655,40.073067243190685,65.90005674245319,22.81904737678487,21.089716330123505,True,True
1.4,1.0,8.72178587332367,5.0,-207.47473669630332,1,1,3.1730045783209735,43.55196083227566,67.21191817426563,43.551089652718304,67.05285611176156,64.50638361001712,62.80600975782763,True,True
1.4,1.0,13.954857397317872,8.0,-539.7465259425363,1,1,1.99562792170334,44.783189243717395,67.55641784691146,44.78305891651952,67.49551483745022,166.20853840601998,164.5172271340238,True,True
1.4,1.0,26.165357619971008,15.0,-1911.4326302667296,1,1,1.067318641130324,45.355699143052966,67.72401544171488,45.35568870323281,67.70686276981722,586.1062917074956,584.419001814071,True,True
1.4,2.0,2.127492487847632,1.0005,-4.433428000374699,1,1,0.8692143649022583,0.8707076225265864,88.19162819255125,0.8706588223815118,88.19060947994696,4.5217118499007505,0.006686425750183744,True,True
1.4,2.0,2.1285557024842374,1.001,-4.446098260018864,1,1,1.2274986696617727,1.2317156688269535,87.44746727899303,1.231578351625359,87.44460483349378,4.5217429432997065,0.013357712670969413,True,True
1.4,2.0,2.147693565943137,1.01,-4.675245428941937,1,1,3.7842504903047987,3.9139687465290467,82.19152411144033,3.9100058427900617,82.11082419568923,4.525688351555429,0.13100278960566225,True,True
1.4,2.0,2.232750736871578,1.05,-5.718492388401614,1,1,7.606635319805142,8.899344913847345,74.59032117932895,8.869024842138526,74.0118311543686,4.606967691696107,0.6115240705473495,True,True
1.4,2.0,2.3390722005321294,1.1,-7.079524526046212,1,1,9.533624161988248,12.745634002553341,70.73591007573171,12.689803791852965,69.69879927474523,4.812639656156866,1.1557846212908993,True,True
1.4,2.0,2.5517151278532317,1.2,-9.991500262402097,1,1,10.92244961406654,18.17329419242606,67.43843929398658,18.099414750767263,66.01975253517311,5.435731051907403,2.183180300039589,True,True
1.4,2.0,3.1896439098165397,1.5,-20.246719160003277,1,1,10.67124226276966,27.744674532284243,65.2856613171178,27.696402658173685,64.03745594984177,8.223969525901962,5.443212484774097,True,True
1.4,2.0,4.252858546422053,2.0,-42.40305628445028,1,1,8.69474118967276,35.265743297071786,65.56389843564155,35.24916420309286,64.83760373637207,14.817026305153503,12.25843503389855,True,True
1.4,2.0,6.379287819633079,3.0,-105.70687664001309,1,1,6.039496995669525,40.87122291219276,66.548519301734,40.86805637583059,66.23974535200347,34.08896318147676,31.6445623807664,True,True
1.4,2.0,10.632146366055133,5.0,-308.2791017778143,1,1,3.686397628575153,43.858918709772304,67.29673173678657,43.858525342163766,67.19016694480239,96.053264184746,93.6571548276545,True,True
1.4,2.0,17.011434185688213,8.0,-802.0489005512043,1,1,2.316452302185015,44.906284293977066,67.59220473405097,44.906225358709115,67.55130022381886,247.1919227628489,244.81105102233823,True,True
1.4,2.0,31.8964390981654,15.0,-2840.431916000328,1,1,1.238405102604583,45.39114245096204,67.73455485975563,45.3911377254805,67.72301896972192,871.1798308274631,868.8057413238096,True,True
1.4,5.0,2.9582946916535375,1.0005,-8.104220951463398,1,1,1.0579178728336727,1.0595892701688925,88.1913807194367,1.0595717283150718,88.19082663970167,8.74278472855515,0.013838345177758171,True,True
1.4,5.0,2.9597730997952936,1.001,-8.128719046361153,1,1,1.4937743836608033,1.498493513429621,87.44677432777517,1.49844417109139,87.4452169356195,8.742851090505026,0.02764242056500521,True,True
1.4,5.0,2.9863844463468996,1.01,-8.571777771871497,1,1,4.593909230630549,4.7385635398758295,82.17315402988015,4.73714923819946,82.12903159062401,8.75124102230031,0.27060583620654377,True,True
1.4,5.0,3.104657097687371,1.05,-10.588907943817599,1,1,9.149795129238221,10.571185676087268,74.4889193362675,10.5607114725855,74.1699848982657,8.921653290651859,1.2552050515341904,True,True
1.4,5.0,3.2524979118629602,1.1,-13.220479466684168,1,1,11.369037737539756,14.85007257437247,70.60646399832012,14.831531869732318,70.03649875651028,9.345593247334422,2.358995266682866,True,True
1.4,5.0,3.548179540214138,1.2,-18.85081853886379,1,1,12.873690960421415,20.566154247979465,67.3748397430675,20.543142448336482,66.60781983192723,10.605121022819882,4.420126694140285,True,True
1.4,5.0,4.435224425267673,1.5,-38.6794039669747,1,1,12.370965308963317,29.895924982072692,65.45724082664064,29.882293999643444,64.80605440203162,16.106661731021926,10.851983607351666,True,True
1.4,5.0,5.913632567023564,2.0,-81.51894038573278,1,1,9.983151556909826,36.728045745147334,65.81880494482499,36.72356868103012,65.44604472072987,28.93218713243083,24.12084031837336,True,True
1.4,5.0,8.870448850535347,3.0,-203.91761586789877,1,1,6.895080113866633,41.605551882604075,66.72772895617732,41.604707337157095,66.56936183322259,66.2434917031368,61.66418834017775,True,True
1.4,5.0,14.784081417558909,5.0,-595.5933774108298,1,1,4.197632220656462,44.140303156604766,67.37548843429295,44.14019819369951,67.32059749040744,186.07492633507758,181.59511558938595,True,True
1.4,5.0,23.654530268094256,8.0,-1550.3030461717244,1,1,2.6354440112392745,45.01861811572644,67.62502329723107,45.01860236943584,67.6039045675364,478.3107381424094,473.8625282552987,True,True
1.4,5.0,44.352244252676726,15.0,-5491.540396697467,1,1,1.408398320087398,45.42341878917271,67.74416574777428,45.423417525606894,67.73820253765354,1684.8020016078308,1680.3678920425468,True,True
1.4,10.0,3.9580353514430984,1.0005,-13.86492276116522,1,1,1.1566981683312265,1.158464472827306,88.19128595592412,1.1584581265974996,88.1909655256107,15.650431667242255,0.025624208662030412,True,True
1.4,10.0,3.960013380104489,1.001,-13.908776717698425,1,1,1.6331267352963887,1.6381132141790649,87.44650885813165,1.6380953680067356,87.44560814845505,15.650557600385778,0.051180881636454956,True,True
1.4,10.0,3.9956178960095246,1.01,-14.701894638552428,1,1,5.015824752589637,5.16834432719598,82.16607183652812,5.167835228523573,82.14053369868081,15.66643575606296,0.5003615728380062,True,True
1.4,10.0,4.153860188920793,1.05,-18.312752513483037,1,1,9.941448517208208,11.427865001704037,74.45003558303263,11.424170299936078,74.26552105301224,15.985681468739319,2.31050775429636,True,True
1.4,10.0,4.351663055059879,1.1,-23.02351976536462,1,1,12.297384838760834,15.90907060891792,70.56008531669396,15.902672974821648,70.2317890881867,16.7707719959235,4.326440863593124,True,True
1.4,10.0,4.747268787338049,1.2,-33.10237062985541,1,1,13.84277578721838,21.737588971000505,67.36518428351226,21.729904211675482,66.92788568883847,19.075456793329014,8.069440729894339,True,True
1.4,10.0,5.934085984172562,1.5,-68.59745410914906,1,1,13.195115223065066,30.903840831510017,65.5548197057339,30.89949011625892,65.19003612920989,29.013269156060545,19.668426121533088,True,True
1.4,10.0,7.912114645563415,2.0,-145.28436286070942,1,1,10.599842129836214,37.39448039016975,65.94318208642984,37.39307814273549,65.73578584941873,52.02966867161329,43.47961985749768,True,True
1.4,10.0,11.868171968345123,3.0,-364.3898164365962,1,1,7.301623975210746,41.93424750093848,66.81000763478905,41.93398428450795,66.7218778546397,118.85515898081472,110.7240935366525,True,True
1.4,10.0,19.780286613908537,5.0,-1065.5272678794338,1,1,4.439762380660762,44.26507678575804,67.41070928608,44.26504406367237,67.38010076745357,333.38091274286995,325.4304688666049,True,True
1.4,10.0,31.64845858225366,8.0,-2774.549805771351,1,1,2.7863651414567183,45.06826331398056,67.6395743488572,45.06825840242086,67.62778580951057,856.5164383398663,848.6235119977262,True,True
1.4,10.0,59.34085984172561,15.0,-9829.745410914904,1,1,1.4887873105866989,45.43766071535245,67.74841042187458,45.43766032109316,67.74507994870952,3016.2546922179126,3008.387455150353,True,True
1.4,20.0,5.424385072856717,1.0005,-25.187069572166173,1,1,1.2184228002977284,1.2202488988526972,88.1912352743036,1.2202469301218521,88.1910605719911,29.39463371982568,0.0491272035523167,True,True
1.4,20.0,5.427095909974587,1.001,-25.269436044976093,1,1,1.7201910073004156,1.7253458624674818,87.44636685574378,1.7253403272561714,87.44587577536196,29.394879417324823,0.09811927475727344,True,True
1.4,20.0,5.475890978096237,1.01,-26.759069611188135,1,1,5.278775901638812,5.436218026114827,82.16227564402419,5.436060648392016,82.14835186655935,29.425797458706406,0.9583181750314225,True,True
1.4,20.0,5.692757947525791,1.05,-33.54098053753055,1,1,10.430455157028824,11.956617331314467,74.42935686086918,11.955490636994394,74.3289209870592,30.042983027801437,4.411208139246156,True,True
1.4,20.0,5.963841659312734,1.1,-42.38874054459138,1,1,12.866339447489155,16.556080209098557,70.5366056480501,16.55415657139764,70.35852681779157,31.54880063389422,8.239580602002079,True,True
1.4,20.0,6.506009082886618,1.2,-61.31883172248889,1,1,14.430870699186581,22.442604640896928,67.36514542125951,22.440339876777223,67.12954170115852,35.93457136889445,15.322869156315363,True,True
1.4,20.0,8.132511353608272,1.5,-127.98567456638885,1,1,13.68903473323603,31.496580131076875,65.61700009206379,31.495331295551267,65.42253130351604,54.69643328469275,37.18954046852653,True,True
1.4,20.0,10.843348471477697,2.0,-272.01897700691353,1,1,10.967021037242244,37.780835598508276,66.01754885619219,37.78043731603142,65.9073992846019,97.98526730993629,81.96673820411267,True,True
1.4,20.0,16.265022707216545,3.0,-683.5426982655555,1,1,7.542804638737841,42.123035680024046,66.8578229670799,42.122961117767865,66.81100477564901,223.5320292888998,208.30107975599077,True,True
1.4,20.0,27.10837117869424,5.0,-2000.4186062932097,1,1,4.583174446574017,44.33639500762746,67.43092071522234,44.33638573684758,67.41464070365103,626.4701847158173,611.579732953186,True,True
1.4,20.0,43.37339388591079,8.0,-5210.303632110617,1,1,2.8757084208910815,45.09659094722663,67.64788978653448,45.096589555275195,67.64161599125916,1609.0282050440821,1594.2463307671915,True,True
1.4,20.0,81.32511353608272,15.0,-18461.367456638887,1,1,1.5363654573243233,45.4457806836938,67.75083153606161,45.44578057193943,67.74905853518402,5665.449543774513,5650.71618881013,True,True
1.4,50.0,8.404036564627441,1.0005,-58.95792562286601,1,1,1.2608645889662913,1.2627319973599982,88.19120358910192,1.262731634155278,88.19112955160736,70.55745836221175,0.1195723415897163,True,True
1.4,50.0,8.408236482950592,1.001,-59.155634109019786,1,1,1.7800505850798376,1.7853217383871969,87.44627807116203,1.7853207173561716,87.44606995673753,70.55806409010479,0.2388055071112376,True,True
1.4,50.0,8.483835012767331,1.01,-62.73127826679923,1,1,5.459267150176778,5.620095227421089,82.1598998716534,5.620066268256478,82.15400029678216,70.6341767179793,2.3307002536127044,True,True
1.4,50.0,8.819828478619504,1.05,-79.01024829834938,1,1,10.764156712885773,12.317233187772475,74.41650114255442,12.317027876859347,74.3740165000674,72.14552425964811,10.70345545426575,True,True
1.4,50.0,9.239820310934718,1.1,-100.2479822594129,1,1,13.252631307801536,16.994435699027026,70.52253843651368,16.994088588274963,70.44741174944701,75.81190863902916,19.957224158424125,True,True
1.4,50.0,10.079803975565147,1.2,-145.68685492029303,1,1,14.827659907170126,22.915675327128024,67.36735270079461,22.91527218000647,67.26843227516852,86.43157856049294,37.038058801198176,True,True
1.4,50.0,12.599754969456434,1.5,-305.71071081295787,1,1,14.019688982046155,31.888574956105728,65.66000873120021,31.888356471484443,65.57893438600763,131.61771720789628,89.64247405301919,True,True
1.4,50.0,16.799673292608578,2.0,-651.4412636674806,1,1,11.211843366155161,38.03407636523107,66.06717444751406,38.034007154235404,66.02136240413725,235.6167229247513,197.20149946103564,True,True
1.4,50.0,25.19950993891287,3.0,-1639.2428432518318,1,1,7.703260742144102,42.24606162447928,66.88919748668124,42.24604868930652,66.8697211719176,537.0260700442868,500.49905390928154,True,True
1.4,50.0,41.99918323152144,5.0,-4800.207897921753,1,1,4.678492687027464,44.38273056575815,67.44408271761642,44.38272895728151,67.43730488697612,1504.243300709901,1468.5340680694208,True,True
1.4,50.0,67.19869317043431,8.0,-12505.06021867969,1,1,2.9350714487822813,45.114975915800535,67.65329141665315,45.1149756742522,67.65067844925385,3862.7357195024256,3827.287480814677,True,True
